id_prov;prov;var1;var2;svar1;svar2;value;value_abs;covar
66;Salta;H__12_01_PORC;V__INCALSERV_03_PORC;A red publica (cloaca) PORC;Calidad de Servicios BasicosInsuficiente PORC;-0.860;0.860;-1090.296
66;Salta;H__12_01_PORC;V__INCALSERV_01_PORC;A red publica (cloaca) PORC;Calidad de Servicios Basicos Satisfactorio PORC;0.983;0.983;1596.035
66;Salta;V__URP_01_PORC;V__URP_03_PORC;Area Urbano PORC;Area Rural disperso PORC;-0.877;0.877;-1775.950
66;Salta;H__ALGUNBI_02_PORC;H__10_02_PORC;Al menos un indicador NBI PORC;HOGAR NO Tiene baño o letrina PORC;0.852;0.852;284.595
66;Salta;H__ALGUNBI_02_PORC;H__ALGUNBI_01_PORC;Al menos un indicador NBI PORC;Sin NBI PORC;-0.972;0.972;-387.189
66;Salta;H__11_01_PORC;H__14_06_PORC;Si tiene cadena y mochila en el baño PORC;Leña o carbón PORC;-0.881;0.881;-1043.592
66;Salta;H__11_01_PORC;H__05_03_PORC;Si tiene cadena y mochila en el baño PORC;Tierra o ladrillo suelto PORC;-0.878;0.878;-838.503
66;Salta;H__11_01_PORC;V__INCALSERV_03_PORC;Si tiene cadena y mochila en el baño PORC;Calidad de Servicios BasicosInsuficiente PORC;-0.867;0.867;-871.509
66;Salta;H__11_01_PORC;V__INCALCONS_03_PORC;Si tiene cadena y mochila en el baño PORC;Calidad constructiva Insuficiente PORC;-0.876;0.876;-809.617
66;Salta;H__11_01_PORC;H__19A_02_PORC;Si tiene cadena y mochila en el baño PORC;Sin Heladera PORC;-0.879;0.879;-890.125
66;Salta;H__11_01_PORC;H__11_02_PORC;Si tiene cadena y mochila en el baño PORC;No tiene cadena y mochila en el baño PORC;-0.874;0.874;-731.992
66;Salta;H__11_01_PORC;H__19A_01_PORC;Si tiene cadena y mochila en el baño PORC;Con Heladera PORC;0.888;0.888;904.376
66;Salta;H__11_01_PORC;H__08_01_PORC;Si tiene cadena y mochila en el baño PORC;Por cañeria dentro de la vivienda PORC;0.960;0.960;1097.997
66;Salta;P__12_02_PORC;P__09_02_PORC;No utiliza computadora PORC;Primario PORC;0.902;0.902;293.234
66;Salta;P__12_02_PORC;H__19D_02_PORC;No utiliza computadora PORC;Sin teléfono de línea PORC;0.885;0.885;505.135
66;Salta;P__12_02_PORC;H__05_01_PORC;No utiliza computadora PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;-0.864;0.864;-582.120
66;Salta;P__12_02_PORC;H__19B_02_PORC;No utiliza computadora PORC;Sin computadora PORC;0.944;0.944;442.416
66;Salta;P__12_02_PORC;H__19B_01_PORC;No utiliza computadora PORC;Con computadora PORC;-0.924;0.924;-429.041
66;Salta;P__12_02_PORC;P__12_01_PORC;No utiliza computadora PORC;Si tiliza computadora PORC;-0.944;0.944;-401.013
66;Salta;P__12_02_PORC;H__19D_01_PORC;No utiliza computadora PORC;Con teléfono de línea PORC;-0.867;0.867;-491.760
66;Salta;H__09_01_PORC;V__URP_03_PORC;Red pública PORC;Area Rural disperso PORC;-0.921;0.921;-1568.843
66;Salta;H__05_03_PORC;H__14_06_PORC;Tierra o ladrillo suelto PORC;Leña o carbón PORC;0.903;0.903;879.677
66;Salta;H__05_03_PORC;H__11_01_PORC;Tierra o ladrillo suelto PORC;Si tiene cadena y mochila en el baño PORC;-0.878;0.878;-838.503
66;Salta;H__05_03_PORC;H__19A_02_PORC;Tierra o ladrillo suelto PORC;Sin Heladera PORC;0.899;0.899;749.207
66;Salta;H__05_03_PORC;H__19A_01_PORC;Tierra o ladrillo suelto PORC;Con Heladera PORC;-0.889;0.889;-744.354
66;Salta;H__05_03_PORC;H__08_01_PORC;Tierra o ladrillo suelto PORC;Por cañeria dentro de la vivienda PORC;-0.861;0.861;-810.185
66;Salta;H__05_03_PORC;V__INMAT_04_PORC;Tierra o ladrillo suelto PORC;Calidad 4 PORC;0.919;0.919;569.939
66;Salta;V__TIPVV_01_PORC;V__V00_05_PORC;Viviendas particulares PORC;Hospital PORC;-0.932;0.932;-1.504
66;Salta;V__TIPVV_01_PORC;V__V00_07_PORC;Viviendas particulares PORC;Cuartel PORC;-0.935;0.935;-5.895
66;Salta;V__TIPVV_01_PORC;V__TIPVV_02_PORC;Viviendas particulares PORC;Viviendas colectivas PORC;-1.000;1.000;-8.421
66;Salta;P__08_03_PORC;P__07_02_PORC;Nunca asistio PORC;No sabe leer y escribir PORC;0.909;0.909;23.605
66;Salta;V__V00_05_PORC;V__TIPVV_01_PORC;Hospital PORC;Viviendas particulares PORC;-0.932;0.932;-1.504
66;Salta;V__V00_05_PORC;V__V00_07_PORC;Hospital PORC;Cuartel PORC;0.976;0.976;1.180
66;Salta;V__V00_05_PORC;V__TIPVV_02_PORC;Hospital PORC;Viviendas colectivas PORC;0.932;0.932;1.504
66;Salta;V__INCALSERV_03_PORC;H__12_01_PORC;Calidad de Servicios BasicosInsuficiente PORC;A red publica (cloaca) PORC;-0.860;0.860;-1090.296
66;Salta;V__INCALSERV_03_PORC;H__11_01_PORC;Calidad de Servicios BasicosInsuficiente PORC;Si tiene cadena y mochila en el baño PORC;-0.867;0.867;-871.509
66;Salta;V__INCALSERV_03_PORC;V__INCALCONS_03_PORC;Calidad de Servicios BasicosInsuficiente PORC;Calidad constructiva Insuficiente PORC;0.930;0.930;744.395
66;Salta;V__INCALSERV_03_PORC;V__INCALSERV_01_PORC;Calidad de Servicios BasicosInsuficiente PORC;Calidad de Servicios Basicos Satisfactorio PORC;-0.851;0.851;-949.467
66;Salta;V__INCALSERV_03_PORC;H__08_01_PORC;Calidad de Servicios BasicosInsuficiente PORC;Por cañeria dentro de la vivienda PORC;-0.852;0.852;-843.940
66;Salta;V__INCALCONS_03_PORC;H__11_01_PORC;Calidad constructiva Insuficiente PORC;Si tiene cadena y mochila en el baño PORC;-0.876;0.876;-809.617
66;Salta;V__INCALCONS_03_PORC;V__INCALSERV_03_PORC;Calidad constructiva Insuficiente PORC;Calidad de Servicios BasicosInsuficiente PORC;0.930;0.930;744.395
66;Salta;V__INCALCONS_03_PORC;H__05_01_PORC;Calidad constructiva Insuficiente PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;-0.851;0.851;-751.389
66;Salta;V__INCALCONS_03_PORC;H__08_01_PORC;Calidad constructiva Insuficiente PORC;Por cañeria dentro de la vivienda PORC;-0.858;0.858;-781.015
66;Salta;V__INCALCONS_03_PORC;V__INMAT_04_PORC;Calidad constructiva Insuficiente PORC;Calidad 4 PORC;0.853;0.853;511.928
66;Salta;H__19C_02_PORC;H__19C_01_PORC;Sin teléfono celular PORC;Con teléfono celular PORC;-0.981;0.981;-554.438
66;Salta;H__19C_02_PORC;H__19A_02_PORC;Sin teléfono celular PORC;Sin Heladera PORC;0.859;0.859;604.682
66;Salta;H__19C_01_PORC;H__19C_02_PORC;Con teléfono celular PORC;Sin teléfono celular PORC;-0.981;0.981;-554.438
66;Salta;H__19C_01_PORC;H__19A_01_PORC;Con teléfono celular PORC;Con Heladera PORC;0.861;0.861;614.031
66;Salta;P__09_02_PORC;P__12_02_PORC;Primario PORC;No utiliza computadora PORC;0.902;0.902;293.234
66;Salta;P__09_02_PORC;H__19B_02_PORC;Primario PORC;Sin computadora PORC;0.873;0.873;310.701
66;Salta;P__09_02_PORC;H__19B_01_PORC;Primario PORC;Con computadora PORC;-0.861;0.861;-303.219
66;Salta;P__09_02_PORC;P__12_01_PORC;Primario PORC;Si tiliza computadora PORC;-0.874;0.874;-281.793
66;Salta;H__19D_02_PORC;P__12_02_PORC;Sin teléfono de línea PORC;No utiliza computadora PORC;0.885;0.885;505.135
66;Salta;H__19D_02_PORC;H__05_01_PORC;Sin teléfono de línea PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;-0.884;0.884;-793.680
66;Salta;H__19D_02_PORC;H__19B_02_PORC;Sin teléfono de línea PORC;Sin computadora PORC;0.934;0.934;583.322
66;Salta;H__19D_02_PORC;H__14_01_PORC;Sin teléfono de línea PORC;Gas de red PORC;-0.892;0.892;-911.856
66;Salta;H__19D_02_PORC;H__19B_01_PORC;Sin teléfono de línea PORC;Con computadora PORC;-0.917;0.917;-567.354
66;Salta;H__19D_02_PORC;P__12_01_PORC;Sin teléfono de línea PORC;Si tiliza computadora PORC;-0.885;0.885;-501.281
66;Salta;H__19D_02_PORC;H__19D_01_PORC;Sin teléfono de línea PORC;Con teléfono de línea PORC;-0.985;0.985;-744.708
66;Salta;H__19A_02_PORC;H__14_06_PORC;Sin Heladera PORC;Leña o carbón PORC;0.922;0.922;952.739
66;Salta;H__19A_02_PORC;H__11_01_PORC;Sin Heladera PORC;Si tiene cadena y mochila en el baño PORC;-0.879;0.879;-890.125
66;Salta;H__19A_02_PORC;H__05_03_PORC;Sin Heladera PORC;Tierra o ladrillo suelto PORC;0.899;0.899;749.207
66;Salta;H__19A_02_PORC;H__19C_02_PORC;Sin Heladera PORC;Sin teléfono celular PORC;0.859;0.859;604.682
66;Salta;H__19A_02_PORC;H__19A_01_PORC;Sin Heladera PORC;Con Heladera PORC;-0.988;0.988;-877.281
66;Salta;H__19A_02_PORC;H__08_01_PORC;Sin Heladera PORC;Por cañeria dentro de la vivienda PORC;-0.882;0.882;-880.411
66;Salta;P__07_02_PORC;P__08_03_PORC;No sabe leer y escribir PORC;Nunca asistio PORC;0.909;0.909;23.605
66;Salta;V__V00_07_PORC;V__TIPVV_01_PORC;Cuartel PORC;Viviendas particulares PORC;-0.935;0.935;-5.895
66;Salta;V__V00_07_PORC;V__V00_05_PORC;Cuartel PORC;Hospital PORC;0.976;0.976;1.180
66;Salta;V__V00_07_PORC;V__TIPVV_02_PORC;Cuartel PORC;Viviendas colectivas PORC;0.935;0.935;5.895
66;Salta;H__07_02_PORC;H__05_01_PORC;Sin revestimiento interior o cielorraso del techo PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;-0.874;0.874;-728.564
66;Salta;H__07_02_PORC;H__19B_02_PORC;Sin revestimiento interior o cielorraso del techo PORC;Sin computadora PORC;0.856;0.856;496.853
66;Salta;H__07_02_PORC;H__07_01_PORC;Sin revestimiento interior o cielorraso del techo PORC;Con revestimiento interior o cielorraso del techo PORC;-0.983;0.983;-642.437
66;Salta;H__07_02_PORC;V__INCALCONS_01_PORC;Sin revestimiento interior o cielorraso del techo PORC;Calidad constructiva Satisfactoria PORC;-0.894;0.894;-487.597
66;Salta;H__07_02_PORC;V__INMAT_01_PORC;Sin revestimiento interior o cielorraso del techo PORC;Calidad 1 PORC;-0.899;0.899;-490.116
66;Salta;H__11_02_PORC;H__11_01_PORC;No tiene cadena y mochila en el baño PORC;Si tiene cadena y mochila en el baño PORC;-0.874;0.874;-731.992
66;Salta;V__02_01_PORC;V__TOTHOG_01_PORC;Con personas presentes PORC;Con un hogar PORC;0.910;0.910;215.583
66;Salta;H__05_01_PORC;P__12_02_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;No utiliza computadora PORC;-0.864;0.864;-582.120
66;Salta;H__05_01_PORC;V__INCALCONS_03_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Calidad constructiva Insuficiente PORC;-0.851;0.851;-751.389
66;Salta;H__05_01_PORC;H__19D_02_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Sin teléfono de línea PORC;-0.884;0.884;-793.680
66;Salta;H__05_01_PORC;H__07_02_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Sin revestimiento interior o cielorraso del techo PORC;-0.874;0.874;-728.564
66;Salta;H__05_01_PORC;H__19B_02_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Sin computadora PORC;-0.906;0.906;-668.027
66;Salta;H__05_01_PORC;H__14_01_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Gas de red PORC;0.879;0.879;1060.067
66;Salta;H__05_01_PORC;H__19B_01_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Con computadora PORC;0.927;0.927;677.193
66;Salta;H__05_01_PORC;P__12_01_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Si tiliza computadora PORC;0.899;0.899;601.018
66;Salta;H__05_01_PORC;P__09_06_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Superior no universitario PORC;0.887;0.887;120.544
66;Salta;H__05_01_PORC;H__07_01_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Con revestimiento interior o cielorraso del techo PORC;0.888;0.888;737.730
66;Salta;H__05_01_PORC;V__INCALCONS_01_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Calidad constructiva Satisfactoria PORC;0.939;0.939;651.103
66;Salta;H__05_01_PORC;H__19D_01_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Con teléfono de línea PORC;0.900;0.900;802.846
66;Salta;H__05_01_PORC;V__INMAT_01_PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;Calidad 1 PORC;0.940;0.940;651.475
66;Salta;P__02_02_PORC;P__02_01_PORC;Mujer PORC;Hombre PORC;-0.878;0.878;-52.913
66;Salta;H__13_01_PORC;H__10_01_PORC;De uso exclusivo del hogar PORC;HOGAR SI Tiene baño o letrina PORC;0.868;0.868;268.803
66;Salta;H__10_02_PORC;H__ALGUNBI_02_PORC;HOGAR NO Tiene baño o letrina PORC;Al menos un indicador NBI PORC;0.852;0.852;284.595
66;Salta;H__10_02_PORC;H__10_01_PORC;HOGAR NO Tiene baño o letrina PORC;HOGAR SI Tiene baño o letrina PORC;-0.963;0.963;-281.804
66;Salta;H__19B_02_PORC;P__12_02_PORC;Sin computadora PORC;No utiliza computadora PORC;0.944;0.944;442.416
66;Salta;H__19B_02_PORC;P__09_02_PORC;Sin computadora PORC;Primario PORC;0.873;0.873;310.701
66;Salta;H__19B_02_PORC;H__19D_02_PORC;Sin computadora PORC;Sin teléfono de línea PORC;0.934;0.934;583.322
66;Salta;H__19B_02_PORC;H__07_02_PORC;Sin computadora PORC;Sin revestimiento interior o cielorraso del techo PORC;0.856;0.856;496.853
66;Salta;H__19B_02_PORC;H__05_01_PORC;Sin computadora PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;-0.906;0.906;-668.027
66;Salta;H__19B_02_PORC;H__14_01_PORC;Sin computadora PORC;Gas de red PORC;-0.873;0.873;-733.412
66;Salta;H__19B_02_PORC;H__19B_01_PORC;Sin computadora PORC;Con computadora PORC;-0.978;0.978;-497.136
66;Salta;H__19B_02_PORC;P__12_01_PORC;Sin computadora PORC;Si tiliza computadora PORC;-0.929;0.929;-431.925
66;Salta;H__19B_02_PORC;P__09_06_PORC;Sin computadora PORC;Superior no universitario PORC;-0.852;0.852;-80.622
66;Salta;H__19B_02_PORC;V__INCALCONS_01_PORC;Sin computadora PORC;Calidad constructiva Satisfactoria PORC;-0.870;0.870;-419.746
66;Salta;H__19B_02_PORC;H__19D_01_PORC;Sin computadora PORC;Con teléfono de línea PORC;-0.914;0.914;-567.209
66;Salta;H__19B_02_PORC;V__INMAT_01_PORC;Sin computadora PORC;Calidad 1 PORC;-0.863;0.863;-416.427
66;Salta;H__14_01_PORC;H__19D_02_PORC;Gas de red PORC;Sin teléfono de línea PORC;-0.892;0.892;-911.856
66;Salta;H__14_01_PORC;H__05_01_PORC;Gas de red PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;0.879;0.879;1060.067
66;Salta;H__14_01_PORC;H__19B_02_PORC;Gas de red PORC;Sin computadora PORC;-0.873;0.873;-733.412
66;Salta;H__14_01_PORC;H__19B_01_PORC;Gas de red PORC;Con computadora PORC;0.891;0.891;740.711
66;Salta;H__14_01_PORC;P__12_01_PORC;Gas de red PORC;Si tiliza computadora PORC;0.862;0.862;655.685
66;Salta;H__14_01_PORC;H__19D_01_PORC;Gas de red PORC;Con teléfono de línea PORC;0.905;0.905;919.156
66;Salta;H__19B_01_PORC;P__12_02_PORC;Con computadora PORC;No utiliza computadora PORC;-0.924;0.924;-429.041
66;Salta;H__19B_01_PORC;P__09_02_PORC;Con computadora PORC;Primario PORC;-0.861;0.861;-303.219
66;Salta;H__19B_01_PORC;H__19D_02_PORC;Con computadora PORC;Sin teléfono de línea PORC;-0.917;0.917;-567.354
66;Salta;H__19B_01_PORC;H__05_01_PORC;Con computadora PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;0.927;0.927;677.193
66;Salta;H__19B_01_PORC;H__19B_02_PORC;Con computadora PORC;Sin computadora PORC;-0.978;0.978;-497.136
66;Salta;H__19B_01_PORC;H__14_01_PORC;Con computadora PORC;Gas de red PORC;0.891;0.891;740.711
66;Salta;H__19B_01_PORC;P__12_01_PORC;Con computadora PORC;Si tiliza computadora PORC;0.954;0.954;439.074
66;Salta;H__19B_01_PORC;P__09_06_PORC;Con computadora PORC;Superior no universitario PORC;0.864;0.864;80.961
66;Salta;H__19B_01_PORC;H__07_01_PORC;Con computadora PORC;Con revestimiento interior o cielorraso del techo PORC;0.855;0.855;489.290
66;Salta;H__19B_01_PORC;V__INCALCONS_01_PORC;Con computadora PORC;Calidad constructiva Satisfactoria PORC;0.889;0.889;424.805
66;Salta;H__19B_01_PORC;H__19D_01_PORC;Con computadora PORC;Con teléfono de línea PORC;0.933;0.933;573.300
66;Salta;H__19B_01_PORC;V__INMAT_01_PORC;Con computadora PORC;Calidad 1 PORC;0.883;0.883;421.697
66;Salta;P__12_01_PORC;P__12_02_PORC;Si tiliza computadora PORC;No utiliza computadora PORC;-0.944;0.944;-401.013
66;Salta;P__12_01_PORC;P__09_02_PORC;Si tiliza computadora PORC;Primario PORC;-0.874;0.874;-281.793
66;Salta;P__12_01_PORC;H__19D_02_PORC;Si tiliza computadora PORC;Sin teléfono de línea PORC;-0.885;0.885;-501.281
66;Salta;P__12_01_PORC;H__05_01_PORC;Si tiliza computadora PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;0.899;0.899;601.018
66;Salta;P__12_01_PORC;H__19B_02_PORC;Si tiliza computadora PORC;Sin computadora PORC;-0.929;0.929;-431.925
66;Salta;P__12_01_PORC;H__14_01_PORC;Si tiliza computadora PORC;Gas de red PORC;0.862;0.862;655.685
66;Salta;P__12_01_PORC;H__19B_01_PORC;Si tiliza computadora PORC;Con computadora PORC;0.954;0.954;439.074
66;Salta;P__12_01_PORC;V__INCALCONS_01_PORC;Si tiliza computadora PORC;Calidad constructiva Satisfactoria PORC;0.859;0.859;375.521
66;Salta;P__12_01_PORC;H__19D_01_PORC;Si tiliza computadora PORC;Con teléfono de línea PORC;0.904;0.904;508.431
66;Salta;P__12_01_PORC;V__INMAT_01_PORC;Si tiliza computadora PORC;Calidad 1 PORC;0.852;0.852;372.615
66;Salta;V__INCALSERV_01_PORC;H__12_01_PORC;Calidad de Servicios Basicos Satisfactorio PORC;A red publica (cloaca) PORC;0.983;0.983;1596.035
66;Salta;V__INCALSERV_01_PORC;V__INCALSERV_03_PORC;Calidad de Servicios Basicos Satisfactorio PORC;Calidad de Servicios BasicosInsuficiente PORC;-0.851;0.851;-949.467
66;Salta;P__09_06_PORC;H__05_01_PORC;Superior no universitario PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;0.887;0.887;120.544
66;Salta;P__09_06_PORC;H__19B_02_PORC;Superior no universitario PORC;Sin computadora PORC;-0.852;0.852;-80.622
66;Salta;P__09_06_PORC;H__19B_01_PORC;Superior no universitario PORC;Con computadora PORC;0.864;0.864;80.961
66;Salta;P__09_06_PORC;H__19D_01_PORC;Superior no universitario PORC;Con teléfono de línea PORC;0.853;0.853;97.600
66;Salta;H__19A_01_PORC;H__14_06_PORC;Con Heladera PORC;Leña o carbón PORC;-0.911;0.911;-947.000
66;Salta;H__19A_01_PORC;H__11_01_PORC;Con Heladera PORC;Si tiene cadena y mochila en el baño PORC;0.888;0.888;904.376
66;Salta;H__19A_01_PORC;H__05_03_PORC;Con Heladera PORC;Tierra o ladrillo suelto PORC;-0.889;0.889;-744.354
66;Salta;H__19A_01_PORC;H__19C_01_PORC;Con Heladera PORC;Con teléfono celular PORC;0.861;0.861;614.031
66;Salta;H__19A_01_PORC;H__19A_02_PORC;Con Heladera PORC;Sin Heladera PORC;-0.988;0.988;-877.281
66;Salta;H__19A_01_PORC;H__08_01_PORC;Con Heladera PORC;Por cañeria dentro de la vivienda PORC;0.892;0.892;894.636
66;Salta;H__07_01_PORC;H__07_02_PORC;Con revestimiento interior o cielorraso del techo PORC;Sin revestimiento interior o cielorraso del techo PORC;-0.983;0.983;-642.437
66;Salta;H__07_01_PORC;H__05_01_PORC;Con revestimiento interior o cielorraso del techo PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;0.888;0.888;737.730
66;Salta;H__07_01_PORC;H__19B_01_PORC;Con revestimiento interior o cielorraso del techo PORC;Con computadora PORC;0.855;0.855;489.290
66;Salta;H__07_01_PORC;V__INCALCONS_01_PORC;Con revestimiento interior o cielorraso del techo PORC;Calidad constructiva Satisfactoria PORC;0.907;0.907;492.656
66;Salta;H__07_01_PORC;V__INMAT_01_PORC;Con revestimiento interior o cielorraso del techo PORC;Calidad 1 PORC;0.912;0.912;495.385
66;Salta;V__URP_03_PORC;V__URP_01_PORC;Area Rural disperso PORC;Area Urbano PORC;-0.877;0.877;-1775.950
66;Salta;V__URP_03_PORC;H__09_01_PORC;Area Rural disperso PORC;Red pública PORC;-0.921;0.921;-1568.843
66;Salta;V__INCALCONS_01_PORC;H__07_02_PORC;Calidad constructiva Satisfactoria PORC;Sin revestimiento interior o cielorraso del techo PORC;-0.894;0.894;-487.597
66;Salta;V__INCALCONS_01_PORC;H__05_01_PORC;Calidad constructiva Satisfactoria PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;0.939;0.939;651.103
66;Salta;V__INCALCONS_01_PORC;H__19B_02_PORC;Calidad constructiva Satisfactoria PORC;Sin computadora PORC;-0.870;0.870;-419.746
66;Salta;V__INCALCONS_01_PORC;H__19B_01_PORC;Calidad constructiva Satisfactoria PORC;Con computadora PORC;0.889;0.889;424.805
66;Salta;V__INCALCONS_01_PORC;P__12_01_PORC;Calidad constructiva Satisfactoria PORC;Si tiliza computadora PORC;0.859;0.859;375.521
66;Salta;V__INCALCONS_01_PORC;H__07_01_PORC;Calidad constructiva Satisfactoria PORC;Con revestimiento interior o cielorraso del techo PORC;0.907;0.907;492.656
66;Salta;V__INCALCONS_01_PORC;H__19D_01_PORC;Calidad constructiva Satisfactoria PORC;Con teléfono de línea PORC;0.854;0.854;498.339
66;Salta;V__INCALCONS_01_PORC;V__INMAT_01_PORC;Calidad constructiva Satisfactoria PORC;Calidad 1 PORC;0.997;0.997;451.892
66;Salta;H__ALGUNBI_01_PORC;H__ALGUNBI_02_PORC;Sin NBI PORC;Al menos un indicador NBI PORC;-0.972;0.972;-387.189
66;Salta;H__ALGUNBI_01_PORC;H__10_01_PORC;Sin NBI PORC;HOGAR SI Tiene baño o letrina PORC;0.856;0.856;298.803
66;Salta;H__19D_01_PORC;P__12_02_PORC;Con teléfono de línea PORC;No utiliza computadora PORC;-0.867;0.867;-491.760
66;Salta;H__19D_01_PORC;H__19D_02_PORC;Con teléfono de línea PORC;Sin teléfono de línea PORC;-0.985;0.985;-744.708
66;Salta;H__19D_01_PORC;H__05_01_PORC;Con teléfono de línea PORC;Cerámica, baldosa, mosaico, mármol, madera o alfombrado PORC;0.900;0.900;802.846
66;Salta;H__19D_01_PORC;H__19B_02_PORC;Con teléfono de línea PORC;Sin computadora PORC;-0.914;0.914;-567.209
66;Salta;H__19D_01_PORC;H__14_01_PORC;Con teléfono de línea PORC;Gas de red PORC;0.905;0.905;919.156
66;Salta;H__19D_01_PORC;H__19B_01_PORC;Con teléfono de línea PORC;Con computadora PORC;0.933;0.933;573.300
66;Salta;H__19D_01_PORC;P__12_01_PORC;Con teléfono de línea PORC;Si tiliza computadora PORC;0.904;0.904;508.431
66;Salta;H__19D_01_PORC;P__09_06_PORC;Con teléfono de línea PORC;Superior no universitario PORC;0.853;0.853;97.600
66;Salta;H__19D_01_PORC;V__INCALCONS_01_PORC;Con teléfono de línea PORC;Calidad constructiva Satisfactoria PORC;0.854;0.854;498.339
